project_code,report_year,report_month_num,agency_frequency,state_frequency,original_cost_cr,cumulative_expenditure_cr,physical_progress_pct,approval_to_start_days,planned_duration_days,time_overrun_days,time_overrun_months,time_overrun_flag
618282,2026,4,0.0812012858338103,0.0295917918006076,1264.9,469.24,56.91,275.0,913.0,273.0,8.969199178644764,1
618282,2026,5,0.0812012858338103,0.0295917918006076,1264.9,470.6,62.16,275.0,913.0,273.0,8.969199178644764,1
618282,2026,6,0.0812012858338103,0.0295917918006076,1264.9,603.33,64.48,275.0,913.0,273.0,8.969199178644764,1
618282,2026,7,0.0812012858338103,0.0295917918006076,1264.9,632.99,64.48,275.0,913.0,273.0,8.969199178644764,1
618283,2026,3,0.0812012858338103,0.0295917918006076,1000.27,416.11,50.1,275.0,913.0,273.0,8.969199178644764,1
618283,2026,4,0.0812012858338103,0.0295917918006076,1000.27,416.11,50.92,275.0,913.0,273.0,8.969199178644764,1
618283,2026,5,0.0812012858338103,0.0295917918006076,1000.27,417.06,54.68,275.0,913.0,273.0,8.969199178644764,1
618283,2026,6,0.0812012858338103,0.0295917918006076,1000.27,490.64,59.78,275.0,913.0,273.0,8.969199178644764,1
618283,2026,7,0.0812012858338103,0.0295917918006076,1000.27,505.47,59.78,275.0,913.0,273.0,8.969199178644764,1
618284,2026,3,0.0812012858338103,0.0295917918006076,1457.59,793.68,77.0,275.0,1096.0,0.0,0.0,0
618284,2026,4,0.0812012858338103,0.0295917918006076,1457.59,793.68,79.46,275.0,1096.0,0.0,0.0,0
618284,2026,5,0.0812012858338103,0.0295917918006076,1457.59,847.08,79.91,275.0,1096.0,0.0,0.0,0
618284,2026,6,0.0812012858338103,0.0295917918006076,1457.59,926.96,85.87,275.0,1096.0,0.0,0.0,0
618284,2026,7,0.0812012858338103,0.0295917918006076,1457.59,962.73,85.87,275.0,1096.0,0.0,0.0,0
618285,2026,3,0.0812012858338103,0.0295917918006076,286.72,186.64,100.0,944.0,731.0,92.0,3.02258726899384,1
618285,2026,4,0.0812012858338103,0.0295917918006076,286.72,186.64,100.0,944.0,731.0,92.0,3.02258726899384,1
618285,2026,5,0.0812012858338103,0.0295917918006076,286.72,186.64,100.0,944.0,731.0,92.0,3.02258726899384,1
618286,2025,12,0.0812012858338103,0.0295917918006076,746.76,0.0,0.0,61.0,1096.0,577.0,18.95687885010267,1
618286,2026,1,0.0812012858338103,0.0295917918006076,746.76,384.62,74.0,61.0,1096.0,577.0,18.95687885010267,1
618286,2026,2,0.0812012858338103,0.0295917918006076,746.76,401.01,74.0,61.0,1096.0,577.0,18.95687885010267,1
618286,2026,3,0.0812012858338103,0.0295917918006076,746.76,410.28,76.11,61.0,1096.0,760.0,24.969199178644764,1
618286,2026,4,0.0812012858338103,0.0295917918006076,746.76,410.28,76.47,61.0,1096.0,760.0,24.969199178644764,1
618286,2026,5,0.0812012858338103,0.0295917918006076,746.76,417.02,79.23,61.0,1096.0,760.0,24.969199178644764,1
618286,2026,6,0.0812012858338103,0.0295917918006076,746.76,426.91,81.07,61.0,1096.0,760.0,24.969199178644764,1
618286,2026,7,0.0812012858338103,0.0295917918006076,746.76,435.79,81.07,61.0,1096.0,760.0,24.969199178644764,1
618287,2026,3,0.0812012858338103,0.0295917918006076,1338.61,0.0,12.45,396.0,912.0,0.0,0.0,0
618287,2026,4,0.0812012858338103,0.0295917918006076,1338.61,0.0,12.45,396.0,912.0,0.0,0.0,0
618287,2026,5,0.0812012858338103,0.0295917918006076,1338.61,0.0,12.45,396.0,912.0,0.0,0.0,0
618287,2026,6,0.0812012858338103,0.0295917918006076,1338.61,0.0,12.45,396.0,912.0,0.0,0.0,0
618287,2026,7,0.0812012858338103,0.0295917918006076,1338.61,199.15,12.45,396.0,912.0,0.0,0.0,0
618288,2026,3,0.0812012858338103,0.0295917918006076,1081.15,0.0,25.08,366.0,911.0,0.0,0.0,0
618288,2026,4,0.0812012858338103,0.0295917918006076,1081.15,0.0,28.74,366.0,911.0,0.0,0.0,0
618288,2026,5,0.0812012858338103,0.0295917918006076,1081.15,0.0,30.8,366.0,911.0,0.0,0.0,0
618288,2026,6,0.0812012858338103,0.0295917918006076,1081.15,0.0,32.59,366.0,911.0,0.0,0.0,0
618288,2026,7,0.0812012858338103,0.0295917918006076,1081.15,163.12,35.0,366.0,911.0,0.0,0.0,0
618289,2025,12,0.0812012858338103,0.0295917918006076,224.85,204.19,0.0,92.0,913.0,548.0,18.0041067761807,1
618289,2026,1,0.0812012858338103,0.0295917918006076,224.85,204.19,97.0,92.0,913.0,548.0,18.0041067761807,1
618289,2026,2,0.0812012858338103,0.0295917918006076,224.85,204.19,97.0,92.0,913.0,548.0,18.0041067761807,1
618289,2026,3,0.0812012858338103,0.0295917918006076,224.85,204.31,97.76,92.0,913.0,1186.0,38.96509240246407,1
618289,2026,4,0.0812012858338103,0.0295917918006076,224.85,204.31,97.76,92.0,913.0,1186.0,38.96509240246407,1
618289,2026,5,0.0812012858338103,0.0295917918006076,224.85,204.31,97.76,92.0,913.0,1186.0,38.96509240246407,1
618289,2026,6,0.0812012858338103,0.0295917918006076,224.85,209.94,97.76,92.0,913.0,1186.0,38.96509240246407,1
618289,2026,7,0.0812012858338103,0.0295917918006076,224.85,209.95,97.76,92.0,913.0,1186.0,38.96509240246407,1
618290,2025,12,0.0812012858338103,0.007662160376943,202.36,0.0,0.0,92.0,547.0,1037.0,34.06981519507187,1
618290,2026,1,0.0812012858338103,0.007662160376943,202.36,89.76,34.0,92.0,547.0,1126.0,36.99383983572896,1
618290,2026,2,0.0812012858338103,0.007662160376943,202.36,89.76,34.0,92.0,547.0,1126.0,36.99383983572896,1
618290,2026,3,0.0812012858338103,0.007662160376943,202.36,94.2,45.5,92.0,547.0,1705.0,56.0164271047228,1
618290,2026,4,0.0812012858338103,0.007662160376943,202.36,94.2,45.52,92.0,547.0,1705.0,56.0164271047228,1
618290,2026,5,0.0812012858338103,0.007662160376943,202.36,94.2,45.55,92.0,547.0,1705.0,56.0164271047228,1
618290,2026,6,0.0812012858338103,0.007662160376943,202.36,102.12,46.77,92.0,547.0,1705.0,56.0164271047228,1
618290,2026,7,0.0812012858338103,0.007662160376943,202.36,102.32,46.77,92.0,547.0,1705.0,56.0164271047228,1
618291,2026,1,0.0812012858338103,0.007662160376943,159.85,74.36,35.0,1065.0,731.0,0.0,0.0,0
618291,2026,2,0.0812012858338103,0.007662160376943,159.85,74.36,35.0,1065.0,731.0,0.0,0.0,0
618291,2026,3,0.0812012858338103,0.007662160376943,159.85,84.22,36.77,1065.0,731.0,548.0,18.0041067761807,1
618291,2026,4,0.0812012858338103,0.007662160376943,159.85,84.22,37.38,1065.0,731.0,548.0,18.0041067761807,1
618291,2026,5,0.0812012858338103,0.007662160376943,159.85,84.66,37.38,1065.0,731.0,548.0,18.0041067761807,1
618291,2026,6,0.0812012858338103,0.007662160376943,159.85,123.42,39.54,1065.0,731.0,548.0,18.0041067761807,1
618291,2026,7,0.0812012858338103,0.007662160376943,159.85,128.32,39.54,1065.0,731.0,548.0,18.0041067761807,1
618292,2025,12,0.0812012858338103,0.007662160376943,277.44,0.0,0.0,92.0,730.0,457.0,15.014373716632443,1
618292,2026,1,0.0812012858338103,0.007662160376943,277.44,172.09,67.0,92.0,730.0,457.0,15.014373716632443,1
618292,2026,2,0.0812012858338103,0.007662160376943,277.44,172.1,69.0,92.0,730.0,457.0,15.014373716632443,1
618292,2026,3,0.0812012858338103,0.007662160376943,277.44,192.45,69.57,92.0,730.0,1339.0,43.9917864476386,1
618292,2026,4,0.0812012858338103,0.007662160376943,277.44,192.45,69.82,92.0,730.0,1339.0,43.9917864476386,1
618292,2026,5,0.0812012858338103,0.007662160376943,277.44,192.83,69.82,92.0,730.0,1339.0,43.9917864476386,1
618292,2026,6,0.0812012858338103,0.007662160376943,277.44,198.97,69.76,92.0,730.0,1826.0,59.9917864476386,1
618292,2026,7,0.0812012858338103,0.007662160376943,277.44,201.99,69.76,92.0,730.0,1826.0,59.9917864476386,1
618293,2026,3,0.0812012858338103,0.007662160376943,232.29,12.48,25.61,1218.0,1096.0,0.0,0.0,0
618293,2026,4,0.0812012858338103,0.007662160376943,232.29,12.48,25.61,1218.0,1096.0,0.0,0.0,0
618293,2026,5,0.0812012858338103,0.007662160376943,232.29,16.22,25.61,1218.0,1096.0,0.0,0.0,0
618293,2026,6,0.0812012858338103,0.007662160376943,232.29,116.76,27.24,1218.0,1096.0,0.0,0.0,0
618293,2026,7,0.0812012858338103,0.007662160376943,232.29,120.92,27.24,1218.0,1096.0,0.0,0.0,0
618294,2026,3,0.0812012858338103,0.0053282839402879,801.07,64.53,24.13,915.0,730.0,0.0,0.0,0
618294,2026,4,0.0812012858338103,0.0053282839402879,801.07,64.53,24.13,915.0,730.0,0.0,0.0,0
618294,2026,5,0.0812012858338103,0.0053282839402879,801.07,64.53,24.74,915.0,730.0,0.0,0.0,0
618294,2026,6,0.0812012858338103,0.0053282839402879,801.07,176.12,26.08,915.0,730.0,0.0,0.0,0
618294,2026,7,0.0812012858338103,0.0053282839402879,801.07,176.55,26.8,915.0,730.0,0.0,0.0,0
618295,2026,3,0.0812012858338103,0.0053282839402879,705.83,0.0,38.75,731.0,730.0,0.0,0.0,0
618295,2026,4,0.0812012858338103,0.0053282839402879,705.83,0.0,38.75,731.0,730.0,0.0,0.0,0
618295,2026,5,0.0812012858338103,0.0053282839402879,705.83,0.0,42.09,731.0,730.0,0.0,0.0,0
618295,2026,6,0.0812012858338103,0.0053282839402879,705.83,0.0,45.52,731.0,730.0,0.0,0.0,0
618295,2026,7,0.0812012858338103,0.0053282839402879,705.83,0.0,46.38,731.0,730.0,0.0,0.0,0
618296,2026,3,0.0812012858338103,0.007662160376943,330.8,0.0,93.04,1340.0,731.0,181.0,5.946611909650924,1
618296,2026,4,0.0812012858338103,0.007662160376943,330.8,0.0,93.04,1340.0,731.0,181.0,5.946611909650924,1
618296,2026,5,0.0812012858338103,0.007662160376943,330.8,0.0,93.04,1340.0,731.0,212.0,6.965092402464066,1
618296,2026,6,0.0812012858338103,0.007662160376943,330.8,0.0,98.39,1340.0,731.0,242.0,7.950718685831622,1
618296,2026,7,0.0812012858338103,0.007662160376943,330.8,268.18,98.39,1340.0,731.0,242.0,7.950718685831622,1
618297,2026,3,0.0812012858338103,0.007662160376943,355.79,0.0,40.48,1401.0,731.0,334.0,10.97330595482546,1
618297,2026,4,0.0812012858338103,0.007662160376943,355.79,0.0,40.88,1401.0,731.0,334.0,10.97330595482546,1
618297,2026,5,0.0812012858338103,0.007662160376943,355.79,0.0,43.13,1401.0,731.0,334.0,10.97330595482546,1
618297,2026,6,0.0812012858338103,0.007662160376943,355.79,0.0,43.13,1401.0,731.0,334.0,10.97330595482546,1
618297,2026,7,0.0812012858338103,0.007662160376943,355.79,0.0,43.13,1401.0,731.0,334.0,10.97330595482546,1
618298,2025,12,0.0812012858338103,0.0120216654189968,211.7,209.48,78.0,122.0,549.0,882.0,28.97741273100616,1
618298,2026,1,0.0812012858338103,0.0120216654189968,211.7,209.48,78.0,122.0,549.0,882.0,28.97741273100616,1
618298,2026,2,0.0812012858338103,0.0120216654189968,211.7,220.22,81.0,122.0,549.0,882.0,28.97741273100616,1
618298,2026,3,0.0812012858338103,0.0120216654189968,211.7,227.95,85.64,122.0,549.0,1247.0,40.969199178644764,1
618298,2026,4,0.0812012858338103,0.0120216654189968,211.7,227.95,90.96,122.0,549.0,1247.0,40.969199178644764,1
618298,2026,5,0.0812012858338103,0.0120216654189968,211.7,237.43,91.76,122.0,549.0,1247.0,40.969199178644764,1
618298,2026,6,0.0812012858338103,0.0120216654189968,211.7,254.22,93.54,122.0,549.0,1339.0,43.9917864476386,1
618298,2026,7,0.0812012858338103,0.0120216654189968,211.7,272.3,94.71,122.0,549.0,1308.0,42.97330595482546,1
618299,2026,3,0.0812012858338103,0.0120216654189968,268.98,0.0,52.66,1552.0,547.0,0.0,0.0,0
618299,2026,4,0.0812012858338103,0.0120216654189968,268.98,0.0,55.15,1552.0,547.0,0.0,0.0,0
618299,2026,5,0.0812012858338103,0.0120216654189968,268.98,0.0,56.16,1552.0,547.0,214.0,7.030800821355236,1
618299,2026,6,0.0812012858338103,0.0120216654189968,268.98,0.0,56.16,1552.0,547.0,214.0,7.030800821355236,1
618299,2026,7,0.0812012858338103,0.0120216654189968,268.98,206.28,76.63,1552.0,547.0,214.0,7.030800821355236,1
618300,2025,12,0.0812012858338103,0.0120216654189968,379.39,0.0,78.0,30.0,547.0,1187.0,38.99794661190965,1
618300,2026,1,0.0812012858338103,0.0120216654189968,379.39,272.79,83.0,30.0,547.0,1187.0,38.99794661190965,1
618300,2026,2,0.0812012858338103,0.0120216654189968,379.39,287.33,83.0,30.0,547.0,1187.0,38.99794661190965,1
618300,2026,3,0.0812012858338103,0.0120216654189968,379.39,301.89,87.3,30.0,547.0,1583.0,52.0082135523614,1
618300,2026,4,0.0812012858338103,0.0120216654189968,379.39,301.89,91.31,30.0,547.0,1583.0,52.0082135523614,1
618300,2026,5,0.0812012858338103,0.0120216654189968,379.39,302.13,91.31,30.0,547.0,1583.0,52.0082135523614,1
618300,2026,6,0.0812012858338103,0.0120216654189968,379.39,312.58,91.39,30.0,547.0,1583.0,52.0082135523614,1
618300,2026,7,0.0812012858338103,0.0120216654189968,379.39,314.73,91.39,30.0,547.0,1583.0,52.0082135523614,1
618301,2026,3,0.0812012858338103,0.0120216654189968,228.97,33.76,41.99,1614.0,546.0,0.0,0.0,0
618301,2026,4,0.0812012858338103,0.0120216654189968,228.97,33.76,48.16,1614.0,546.0,0.0,0.0,0
618301,2026,5,0.0812012858338103,0.0120216654189968,228.97,33.77,48.16,1614.0,546.0,0.0,0.0,0
618301,2026,6,0.0812012858338103,0.0120216654189968,228.97,114.62,48.31,1614.0,546.0,0.0,0.0,0
618301,2026,7,0.0812012858338103,0.0120216654189968,228.97,143.26,48.35,1614.0,546.0,122.0,4.008213552361396,1
618302,2025,12,0.0812012858338103,0.0120216654189968,256.04,0.0,35.0,122.0,700.0,1279.0,42.02053388090349,1
618302,2026,1,0.0812012858338103,0.0120216654189968,256.04,0.0,88.0,122.0,700.0,1279.0,42.02053388090349,1
618302,2026,2,0.0812012858338103,0.0120216654189968,256.04,0.0,92.0,122.0,700.0,1279.0,42.02053388090349,1
618302,2026,3,0.0812012858338103,0.0120216654189968,256.04,0.0,97.12,122.0,700.0,1461.0,48.0,1
618302,2026,4,0.0812012858338103,0.0120216654189968,256.04,0.0,97.12,122.0,700.0,1461.0,48.0,1
618302,2026,5,0.0812012858338103,0.0120216654189968,256.04,0.0,97.12,122.0,700.0,1461.0,48.0,1
618302,2026,6,0.0812012858338103,0.0120216654189968,256.04,0.0,98.12,122.0,700.0,1522.0,50.0041067761807,1
618302,2026,7,0.0812012858338103,0.0120216654189968,256.04,195.0,98.12,122.0,700.0,1522.0,50.0041067761807,1
618303,2025,12,0.0812012858338103,0.0120216654189968,222.77,0.0,37.0,122.0,700.0,1035.0,34.0041067761807,1
618303,2026,1,0.0812012858338103,0.0120216654189968,222.77,0.0,37.0,122.0,700.0,1035.0,34.0041067761807,1
618303,2026,2,0.0812012858338103,0.0120216654189968,222.77,0.0,85.0,122.0,700.0,1035.0,34.0041067761807,1
618303,2026,3,0.0812012858338103,0.0120216654189968,222.77,0.0,88.85,122.0,700.0,1400.0,45.9958932238193,1
618303,2026,4,0.0812012858338103,0.0120216654189968,222.77,0.0,88.85,122.0,700.0,1400.0,45.9958932238193,1
618303,2026,5,0.0812012858338103,0.0120216654189968,222.77,0.0,88.85,122.0,700.0,1400.0,45.9958932238193,1
618303,2026,6,0.0812012858338103,0.0120216654189968,222.77,0.0,88.96,122.0,700.0,1522.0,50.0041067761807,1
618303,2026,7,0.0812012858338103,0.0120216654189968,222.77,140.9,88.96,122.0,700.0,1522.0,50.0041067761807,1
618304,2026,3,0.0812012858338103,0.0120216654189968,164.89,125.76,23.56,641.0,547.0,122.0,4.008213552361396,1
618304,2026,4,0.0812012858338103,0.0120216654189968,164.89,125.76,23.56,641.0,547.0,122.0,4.008213552361396,1
618304,2026,5,0.0812012858338103,0.0120216654189968,164.89,125.76,23.56,641.0,547.0,122.0,4.008213552361396,1
618304,2026,6,0.0812012858338103,0.0120216654189968,164.89,127.59,26.67,641.0,547.0,245.0,8.049281314168377,1
618304,2026,7,0.0812012858338103,0.0120216654189968,164.89,128.92,28.12,641.0,547.0,245.0,8.049281314168377,1
618305,2026,3,0.0812012858338103,0.0120216654189968,554.66,201.52,22.55,641.0,730.0,0.0,0.0,0
618305,2026,4,0.0812012858338103,0.0120216654189968,554.66,201.52,22.55,641.0,730.0,0.0,0.0,0
618305,2026,5,0.0812012858338103,0.0120216654189968,554.66,201.52,22.55,641.0,730.0,0.0,0.0,0
618305,2026,6,0.0812012858338103,0.0120216654189968,554.66,221.02,24.43,641.0,730.0,243.0,7.983572895277208,1
618305,2026,7,0.0812012858338103,0.0120216654189968,554.66,225.73,26.22,641.0,730.0,243.0,7.983572895277208,1
618306,2026,3,0.0812012858338103,0.0120216654189968,564.05,72.58,14.08,792.0,669.0,61.0,2.004106776180698,1
618306,2026,4,0.0812012858338103,0.0120216654189968,564.05,72.58,14.08,792.0,669.0,61.0,2.004106776180698,1
618306,2026,5,0.0812012858338103,0.0120216654189968,564.05,72.58,14.08,792.0,669.0,61.0,2.004106776180698,1
618306,2026,6,0.0812012858338103,0.0120216654189968,564.05,172.98,14.5,792.0,669.0,153.0,5.026694045174538,1
618306,2026,7,0.0812012858338103,0.0120216654189968,564.05,173.58,14.5,792.0,669.0,153.0,5.026694045174538,1
618307,2025,12,0.0812012858338103,0.004183363424193,456.88,0.0,0.0,334.0,731.0,90.0,2.9568788501026693,1
618307,2026,1,0.0812012858338103,0.004183363424193,456.88,0.0,0.0,334.0,731.0,90.0,2.9568788501026693,1
618307,2026,6,0.0812012858338103,0.004183363424193,456.88,0.0,54.56,334.0,731.0,365.0,11.991786447638605,1
618307,2026,7,0.0812012858338103,0.004183363424193,456.88,205.69,54.56,334.0,731.0,365.0,11.991786447638605,1
618308,2026,3,0.0812012858338103,0.0295917918006076,676.18,0.0,57.17,519.0,914.0,0.0,0.0,0
618308,2026,4,0.0812012858338103,0.0295917918006076,676.18,0.0,57.17,519.0,914.0,0.0,0.0,0
618308,2026,5,0.0812012858338103,0.0295917918006076,676.18,0.0,57.17,519.0,914.0,0.0,0.0,0
618308,2026,6,0.0812012858338103,0.0295917918006076,676.18,0.0,57.17,519.0,914.0,0.0,0.0,0
618308,2026,7,0.0812012858338103,0.0295917918006076,676.18,339.78,57.17,519.0,914.0,28.0,0.919917864476386,1
618309,2026,3,0.0812012858338103,0.0295917918006076,1319.55,0.0,14.6,547.0,730.0,0.0,0.0,0
618309,2026,4,0.0812012858338103,0.0295917918006076,1319.55,0.0,14.6,547.0,730.0,0.0,0.0,0
618309,2026,5,0.0812012858338103,0.0295917918006076,1319.55,0.0,14.6,547.0,730.0,0.0,0.0,0
618309,2026,6,0.0812012858338103,0.0295917918006076,1319.55,0.0,25.16,547.0,730.0,0.0,0.0,0
618309,2026,7,0.0812012858338103,0.0295917918006076,1319.55,185.17,23.07,547.0,730.0,0.0,0.0,0
618310,2026,3,0.0812012858338103,0.0295917918006076,791.79,0.06,33.22,366.0,730.0,0.0,0.0,0
618310,2026,4,0.0812012858338103,0.0295917918006076,791.79,0.06,40.4,366.0,730.0,0.0,0.0,0
618310,2026,5,0.0812012858338103,0.0295917918006076,791.79,0.06,40.4,366.0,730.0,0.0,0.0,0
618310,2026,6,0.0812012858338103,0.0295917918006076,791.79,0.06,41.88,366.0,730.0,0.0,0.0,0
618310,2026,7,0.0812012858338103,0.0295917918006076,791.79,135.54,41.88,366.0,730.0,0.0,0.0,0
618311,2026,3,0.0812012858338103,0.0295917918006076,870.0,0.0,31.34,365.0,730.0,0.0,0.0,0
618311,2026,4,0.0812012858338103,0.0295917918006076,870.0,0.0,31.83,365.0,730.0,0.0,0.0,0
618311,2026,5,0.0812012858338103,0.0295917918006076,870.0,0.0,31.83,365.0,730.0,0.0,0.0,0
618311,2026,6,0.0812012858338103,0.0295917918006076,870.0,0.0,40.99,365.0,730.0,0.0,0.0,0
618311,2026,7,0.0812012858338103,0.0295917918006076,870.0,158.08,40.99,365.0,730.0,0.0,0.0,0
618312,2026,3,0.0812012858338103,0.0295917918006076,1258.13,0.0,10.91,425.0,913.0,0.0,0.0,0
618312,2026,4,0.0812012858338103,0.0295917918006076,1258.13,0.0,11.0,425.0,913.0,0.0,0.0,0
618312,2026,5,0.0812012858338103,0.0295917918006076,1258.13,0.0,11.0,425.0,913.0,0.0,0.0,0
618312,2026,6,0.0812012858338103,0.0295917918006076,1258.13,0.0,14.04,425.0,913.0,0.0,0.0,0
618312,2026,7,0.0812012858338103,0.0295917918006076,1258.13,186.86,14.04,425.0,913.0,0.0,0.0,0
618313,2026,3,0.0812012858338103,0.0295917918006076,1181.55,0.0,0.0,549.0,730.0,0.0,0.0,0
618313,2026,4,0.0812012858338103,0.0295917918006076,1181.55,0.0,0.0,549.0,730.0,0.0,0.0,0
618313,2026,5,0.0812012858338103,0.0295917918006076,1181.55,0.0,0.0,549.0,730.0,0.0,0.0,0
618313,2026,6,0.0812012858338103,0.0295917918006076,1181.55,0.0,41.26,549.0,730.0,0.0,0.0,0
618313,2026,7,0.0812012858338103,0.0295917918006076,1181.55,178.62,41.26,549.0,730.0,0.0,0.0,0
618314,2026,3,0.0812012858338103,0.0295917918006076,1716.21,918.32,79.34,337.0,912.0,0.0,0.0,0
618314,2026,4,0.0812012858338103,0.0295917918006076,1716.21,918.32,79.34,337.0,912.0,0.0,0.0,0
618314,2026,5,0.0812012858338103,0.0295917918006076,1716.21,937.33,79.34,337.0,912.0,0.0,0.0,0
618314,2026,6,0.0812012858338103,0.0295917918006076,1716.21,970.37,81.65,337.0,912.0,0.0,0.0,0
618314,2026,7,0.0812012858338103,0.0295917918006076,1716.21,1057.72,81.65,337.0,912.0,212.0,6.965092402464066,1
618315,2026,3,0.0812012858338103,0.0295917918006076,1256.9,550.91,55.46,334.0,912.0,0.0,0.0,0
618315,2026,4,0.0812012858338103,0.0295917918006076,1256.9,550.91,55.46,334.0,912.0,0.0,0.0,0
618315,2026,5,0.0812012858338103,0.0295917918006076,1256.9,551.61,55.46,334.0,912.0,0.0,0.0,0
618315,2026,6,0.0812012858338103,0.0295917918006076,1256.9,575.03,59.65,334.0,912.0,0.0,0.0,0
618315,2026,7,0.0812012858338103,0.0295917918006076,1256.9,632.2,59.65,334.0,912.0,243.0,7.983572895277208,1
618316,2026,3,0.0812012858338103,0.0074860187590823,491.39,32.46,17.86,1308.0,549.0,0.0,0.0,0
618316,2026,4,0.0812012858338103,0.0074860187590823,491.39,32.46,17.86,1308.0,549.0,0.0,0.0,0
618316,2026,5,0.0812012858338103,0.0074860187590823,491.39,34.51,17.86,1308.0,549.0,0.0,0.0,0
618316,2026,6,0.0812012858338103,0.0074860187590823,491.39,237.85,17.86,1308.0,549.0,0.0,0.0,0
618316,2026,7,0.0812012858338103,0.0074860187590823,491.39,238.01,17.86,1308.0,549.0,0.0,0.0,0
618317,2026,3,0.0812012858338103,0.0074860187590823,561.91,0.0,17.12,1308.0,549.0,0.0,0.0,0
618317,2026,4,0.0812012858338103,0.0074860187590823,561.91,0.0,17.12,1308.0,549.0,0.0,0.0,0
618317,2026,5,0.0812012858338103,0.0074860187590823,561.91,0.0,17.12,1308.0,549.0,0.0,0.0,0
618317,2026,6,0.0812012858338103,0.0074860187590823,561.91,0.0,17.12,1308.0,549.0,0.0,0.0,0
618317,2026,7,0.0812012858338103,0.0074860187590823,561.91,223.99,17.12,1308.0,549.0,0.0,0.0,0
618318,2026,3,0.0812012858338103,0.0074860187590823,720.4,40.29,11.86,1338.0,730.0,0.0,0.0,0
618318,2026,4,0.0812012858338103,0.0074860187590823,720.4,40.29,11.86,1338.0,730.0,0.0,0.0,0
618318,2026,5,0.0812012858338103,0.0074860187590823,720.4,40.57,11.86,1338.0,730.0,0.0,0.0,0
618318,2026,6,0.0812012858338103,0.0074860187590823,720.4,247.14,11.86,1338.0,730.0,0.0,0.0,0
618318,2026,7,0.0812012858338103,0.0074860187590823,720.4,259.85,11.86,1338.0,730.0,0.0,0.0,0
618319,2026,3,0.0812012858338103,0.0074860187590823,595.65,21.02,6.72,1308.0,549.0,0.0,0.0,0
618319,2026,4,0.0812012858338103,0.0074860187590823,595.65,21.02,6.72,1308.0,549.0,0.0,0.0,0
618319,2026,5,0.0812012858338103,0.0074860187590823,595.65,21.02,6.72,1308.0,549.0,0.0,0.0,0
618319,2026,6,0.0812012858338103,0.0074860187590823,595.65,173.14,6.72,1308.0,549.0,0.0,0.0,0
618319,2026,7,0.0812012858338103,0.0074860187590823,595.65,189.39,6.72,1308.0,549.0,0.0,0.0,0
618325,2025,12,0.0812012858338103,0.0295917918006076,204.1,0.0,0.0,426.0,547.0,518.0,17.018480492813143,1
618325,2026,1,0.0812012858338103,0.0295917918006076,204.1,0.0,0.0,426.0,547.0,518.0,17.018480492813143,1
618325,2026,2,0.0812012858338103,0.0295917918006076,204.1,0.0,0.0,426.0,547.0,518.0,17.018480492813143,1
618325,2026,3,0.0812012858338103,0.0295917918006076,204.1,0.0,0.0,426.0,547.0,518.0,17.018480492813143,1
618325,2026,4,0.0812012858338103,0.0295917918006076,204.1,0.0,0.0,426.0,547.0,518.0,17.018480492813143,1
618325,2026,5,0.0812012858338103,0.0295917918006076,204.1,0.0,0.0,426.0,547.0,518.0,17.018480492813143,1
618325,2026,6,0.0812012858338103,0.0295917918006076,204.1,142.21,0.0,426.0,547.0,639.0,20.993839835728952,1
618326,2026,3,0.0812012858338103,0.0295917918006076,516.88,0.0,97.01,304.0,731.0,151.0,4.960985626283367,1
618326,2026,4,0.0812012858338103,0.0295917918006076,516.88,0.0,97.96,304.0,731.0,181.0,5.946611909650924,1
618326,2026,5,0.0812012858338103,0.0295917918006076,516.88,0.0,98.41,304.0,731.0,212.0,6.965092402464066,1
618326,2026,6,0.0812012858338103,0.0295917918006076,516.88,0.0,99.7,304.0,731.0,212.0,6.965092402464066,1
618326,2026,7,0.0812012858338103,0.0295917918006076,516.88,322.98,99.7,304.0,731.0,212.0,6.965092402464066,1
618327,2025,12,0.0812012858338103,0.0295917918006076,625.64,0.0,0.0,303.0,731.0,243.0,7.983572895277208,1
618327,2026,1,0.0812012858338103,0.0295917918006076,625.64,0.0,0.0,303.0,731.0,243.0,7.983572895277208,1
618327,2026,2,0.0812012858338103,0.0295917918006076,625.64,0.0,0.0,303.0,731.0,243.0,7.983572895277208,1
618327,2026,3,0.0812012858338103,0.0295917918006076,625.64,0.0,0.0,303.0,731.0,243.0,7.983572895277208,1
618327,2026,4,0.0812012858338103,0.0295917918006076,625.64,0.0,0.0,303.0,731.0,243.0,7.983572895277208,1
618327,2026,5,0.0812012858338103,0.0295917918006076,625.64,0.0,0.0,303.0,731.0,243.0,7.983572895277208,1
618328,2026,6,0.0812012858338103,0.007662160376943,562.98,535.96,84.32,2740.0,731.0,303.0,9.95482546201232,1
618328,2026,7,0.0812012858338103,0.007662160376943,562.98,542.85,84.32,2740.0,731.0,365.0,11.991786447638605,1
618329,2025,12,0.0812012858338103,0.007662160376943,819.39,0.0,0.0,212.0,1096.0,883.0,29.010266940451743,1
618329,2026,1,0.0812012858338103,0.007662160376943,819.39,0.0,0.0,212.0,1096.0,883.0,29.010266940451743,1
618329,2026,2,0.0812012858338103,0.007662160376943,819.39,0.0,0.0,212.0,1096.0,883.0,29.010266940451743,1
618329,2026,3,0.0812012858338103,0.007662160376943,819.39,0.0,0.0,212.0,1096.0,883.0,29.010266940451743,1
