project_code,report_year,report_month_num,agency_frequency,state_frequency,original_cost_cr,cumulative_expenditure_cr,physical_progress_pct,expenditure_to_original_cost_pct,expenditure_per_progress_pct_cr,remaining_original_cost_cr,approval_to_start_days,planned_duration_days,elapsed_duration_days,remaining_planned_days,elapsed_duration_pct,progress_per_elapsed_month,schedule_progress_gap_pct,report_year_missing,report_month_num_missing,agency_frequency_missing,state_frequency_missing,original_cost_cr_missing,cumulative_expenditure_cr_missing,physical_progress_pct_missing,expenditure_to_original_cost_pct_missing,expenditure_per_progress_pct_cr_missing,remaining_original_cost_cr_missing,approval_to_start_days_missing,planned_duration_days_missing,elapsed_duration_days_missing,remaining_planned_days_missing,elapsed_duration_pct_missing,progress_per_elapsed_month_missing,schedule_progress_gap_pct_missing,time_overrun_days,time_overrun_months,time_overrun_flag,progress_delta_recent,expenditure_delta_recent,recent_spend_efficiency_cr_pct
618201,2026,6,0.155753225593377,0.0174380201682152,702.1,0.0,51.0,0.0,0.0,702.1,427.0,730.0,577.0,153.0,79.04109589041096,2.6903162911611784,-28.04109589041096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.0,6.965092402464066,1,1.7800000000000011,0.0,0.0
618201,2026,7,0.155753225593377,0.0174380201682152,702.1,0.0,51.0,0.0,0.0,702.1,427.0,730.0,607.0,123.0,83.15068493150685,2.5573517298187807,-32.150684931506845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.0,6.965092402464066,1,0.0,0.0,0.0
618202,2026,5,0.155753225593377,0.0174380201682152,992.43,34.26,44.1,3.452132644115958,0.0782796517940126,958.17,550.0,730.0,607.0,123.0,83.15068493150685,2.2113570840197694,-39.05068493150685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.0,9.95482546201232,1,0.0,0.0,0.0782796517940126
618202,2026,6,0.155753225593377,0.0174380201682152,992.43,98.99,46.8,9.974507018127223,0.2131304918403253,893.4399999999999,550.0,730.0,638.0,92.0,87.3972602739726,2.232719435736677,-40.59726027397261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.0,9.95482546201232,1,2.6999999999999957,64.72999999999999,23.974074074074107
618202,2026,7,0.155753225593377,0.0174380201682152,992.43,112.16,46.8,11.301552754350434,0.2414861699647528,880.27,550.0,730.0,668.0,62.0,91.5068493150685,2.132447604790419,-44.706849315068496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.0,9.95482546201232,1,0.0,13.170000000000002,0.2414861699647528
618203,2026,5,0.155753225593377,0.0174380201682152,980.21,16.44,53.67,1.6771916222034056,0.0312500768064729,963.77,519.0,699.0,638.0,61.0,91.27324749642348,2.560471199059561,-37.60324749642346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.0,7.063655030800821,1,0.0,0.0,0.0312500768064729
618203,2026,6,0.155753225593377,0.0174380201682152,980.21,131.91,57.0,13.457320370124767,0.2360933398267503,848.3000000000001,519.0,699.0,669.0,30.0,95.70815450643777,2.593329596412556,-38.708154506437765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.0,7.063655030800821,1,3.3299999999999983,115.47,34.67567567567569
618203,2026,7,0.155753225593377,0.0174380201682152,980.21,132.03,57.0,13.46956264473939,0.2363081165743752,848.1800000000001,519.0,699.0,699.0,0.0,100.0,2.482027896995708,-43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.0,7.063655030800821,1,0.0,0.12000000000000455,0.2363081165743752
618204,2026,3,0.155753225593377,0.0174380201682152,426.15,97.91,54.89,22.97547811803356,0.4185731120064412,328.24,577.0,731.0,1004.0,-273.0,137.34610123119015,1.6640581424302787,-82.45610123119015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.0,12.97741273100616,1,0.0,0.0,0.4185731120064412
618204,2026,4,0.155753225593377,0.0174380201682152,426.15,97.91,54.89,22.97547811803356,0.4185731120064412,328.24,577.0,731.0,1035.0,-304.0,141.58686730506156,1.6142167874396136,-86.69686730506156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.0,12.97741273100616,1,0.0,0.0,0.4185731120064412
618204,2026,5,0.155753225593377,0.0174380201682152,426.15,97.91,54.89,22.97547811803356,0.4185731120064412,328.24,577.0,731.0,1065.0,-334.0,145.6908344733242,1.5687458920187791,-90.8008344733242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760.0,24.969199178644764,1,0.0,0.0,0.4185731120064412
618204,2026,6,0.155753225593377,0.0174380201682152,426.15,112.2,54.89,26.32875747976065,0.4796640094691319,313.95,577.0,731.0,1096.0,-365.0,149.93160054719564,1.5243744297445256,-95.04160054719564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760.0,24.969199178644764,1,0.0,14.290000000000006,0.4796640094691319
618204,2026,7,0.155753225593377,0.0174380201682152,426.15,112.2,54.89,26.32875747976065,0.4796640094691319,313.95,577.0,731.0,1126.0,-395.0,154.03556771545828,1.4837605461811725,-99.14556771545828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760.0,24.969199178644764,1,0.0,0.0,0.4796640094691319
618205,2026,3,0.155753225593377,0.0174380201682152,823.46,262.57,82.01,31.886187550093503,0.3888085300584502,560.8900000000001,426.0,731.0,943.0,-212.0,129.0013679890561,2.6470619034994702,-46.99136798905609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.0,11.991786447638605,1,0.0,0.0,0.3888085300584502
618205,2026,4,0.155753225593377,0.0174380201682152,823.46,262.57,83.0,31.886187550093503,0.3841709343384759,560.8900000000001,426.0,731.0,974.0,-243.0,133.24213406292748,2.59375,-50.24213406292748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.0,11.991786447638605,1,0.9899999999999949,0.0,0.0
618205,2026,5,0.155753225593377,0.0174380201682152,823.46,277.76,83.67,33.73084302819809,0.403141424981452,545.7,426.0,731.0,1004.0,-273.0,137.34610123119015,2.536559387450199,-53.67610123119015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.0,11.991786447638605,1,0.6700000000000017,15.189999999999998,22.671641791044713
618205,2026,6,0.155753225593377,0.0174380201682152,823.46,292.48,85.5,35.51842226701965,0.415420143473914,530.98,426.0,731.0,1035.0,-304.0,141.58686730506156,2.5144021739130435,-56.08686730506156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.0,11.991786447638605,1,1.8299999999999983,14.720000000000027,8.043715846994559
618205,2026,7,0.155753225593377,0.0174380201682152,823.46,298.96,85.5,36.305345736283485,0.4246239267401577,524.5,426.0,731.0,1065.0,-334.0,145.6908344733242,2.4435739436619714,-60.1908344733242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487.0,16.0,1,0.0,6.479999999999961,0.4246239267401577
618207,2026,3,0.155753225593377,0.0140913294288608,573.96,0.0,20.78,0.0,0.0,573.96,365.0,1461.0,882.0,579.0,60.36960985626283,0.7171102607709751,-39.589609856262825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.0,12.02464065708419,1,0.0,0.0,0.0
618207,2026,4,0.155753225593377,0.0140913294288608,573.96,0.0,20.78,0.0,0.0,573.96,365.0,1461.0,913.0,548.0,62.49144421629021,0.6927615005476452,-41.71144421629021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.0,12.02464065708419,1,0.0,0.0,0.0
618207,2026,5,0.155753225593377,0.0140913294288608,573.96,0.0,20.78,0.0,0.0,573.96,365.0,1461.0,943.0,518.0,64.5448323066393,0.6707224284199365,-43.76483230663929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.0,12.02464065708419,1,0.0,0.0,0.0
618207,2026,6,0.155753225593377,0.0140913294288608,573.96,0.0,21.03,0.0,0.0,573.96,365.0,1461.0,974.0,487.0,66.66666666666666,0.6571875,-45.636666666666656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.0,12.02464065708419,1,0.25,0.0,0.0
618207,2026,7,0.155753225593377,0.0140913294288608,573.96,0.0,21.03,0.0,0.0,573.96,365.0,1461.0,1004.0,457.0,68.72005475701575,0.6375504233067729,-47.690054757015744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.0,12.02464065708419,1,0.0,0.0,0.0
618209,2026,3,0.155753225593377,0.0140913294288608,258.85,0.0,35.6,0.0,0.0,258.85,184.0,1096.0,1277.0,-181.0,116.51459854014598,0.8485317149569302,-80.91459854014599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.0,22.965092402464062,1,0.0,0.0,0.0
618209,2026,4,0.155753225593377,0.0140913294288608,258.85,0.0,35.6,0.0,0.0,258.85,184.0,1096.0,1308.0,-212.0,119.34306569343065,0.82842125382263,-83.74306569343065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.0,22.965092402464062,1,0.0,0.0,0.0
618209,2026,5,0.155753225593377,0.0140913294288608,258.85,0.0,35.6,0.0,0.0,258.85,184.0,1096.0,1338.0,-242.0,122.08029197080292,0.8098467862481316,-86.48029197080291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.0,22.965092402464062,1,0.0,0.0,0.0
618209,2026,6,0.155753225593377,0.0140913294288608,258.85,0.0,37.23,0.0,0.0,258.85,184.0,1096.0,1369.0,-273.0,124.90875912408758,0.8277488130021913,-87.67875912408758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.0,22.965092402464062,1,1.6299999999999955,0.0,0.0
618209,2026,7,0.155753225593377,0.0140913294288608,258.85,0.0,37.23,0.0,0.0,258.85,184.0,1096.0,1399.0,-303.0,127.64598540145984,0.8099986597569693,-90.41598540145986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.0,22.965092402464062,1,0.0,0.0,0.0
618210,2026,2,0.155753225593377,0.0140913294288608,603.92,0.0,75.0,0.0,0.0,603.92,456.0,730.0,1523.0,-793.0,208.63013698630127,1.4988919894944188,-133.63013698630138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,1.0184804928131417,1,0.0,0.0,0.0
618210,2026,3,0.155753225593377,0.0140913294288608,603.92,0.0,81.17,0.0,0.0,603.92,456.0,730.0,1551.0,-821.0,212.46575342465755,1.5929154577691813,-131.29575342465756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913.0,29.9958932238193,1,6.170000000000002,0.0,0.0
618210,2026,4,0.155753225593377,0.0140913294288608,603.92,0.0,81.17,0.0,0.0,603.92,456.0,730.0,1582.0,-852.0,216.71232876712327,1.5617015644753478,-135.54232876712325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913.0,29.9958932238193,1,0.0,0.0,0.0
618210,2026,5,0.155753225593377,0.0140913294288608,603.92,0.0,81.17,0.0,0.0,603.92,456.0,730.0,1612.0,-882.0,220.8219178082192,1.5326376395781638,-139.6519178082192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913.0,29.9958932238193,1,0.0,0.0,0.0
618210,2026,6,0.155753225593377,0.0140913294288608,603.92,0.0,81.17,0.0,0.0,603.92,456.0,730.0,1643.0,-913.0,225.0684931506849,1.5037199482653685,-143.89849315068489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943.0,30.981519507186857,1,0.0,0.0,0.0
618210,2026,7,0.155753225593377,0.0140913294288608,603.92,0.0,81.17,0.0,0.0,603.92,456.0,730.0,1673.0,-943.0,229.1780821917808,1.4767554542737598,-148.00808219178083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943.0,30.981519507186857,1,0.0,0.0,0.0
618211,2026,3,0.155753225593377,0.0140913294288608,649.6,0.0,29.72,0.0,0.0,649.6,915.0,730.0,485.0,245.0,66.43835616438356,1.8651597938144329,-36.718356164383565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
618211,2026,4,0.155753225593377,0.0140913294288608,649.6,0.0,29.72,0.0,0.0,649.6,915.0,730.0,516.0,214.0,70.68493150684931,1.7531056201550388,-40.96493150684931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
618211,2026,5,0.155753225593377,0.0140913294288608,649.6,0.0,29.72,0.0,0.0,649.6,915.0,730.0,546.0,184.0,74.79452054794521,1.6567811355311353,-45.07452054794521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
618211,2026,6,0.155753225593377,0.0140913294288608,649.6,0.0,30.76,0.0,0.0,649.6,915.0,730.0,577.0,153.0,79.04109589041096,1.6226299826689776,-48.28109589041095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0400000000000027,0.0,0.0
618211,2026,7,0.155753225593377,0.0140913294288608,649.6,0.0,37.19,0.0,0.0,649.6,915.0,730.0,607.0,123.0,83.15068493150685,1.8648609967051069,-45.96068493150685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.0,7.950718685831622,1,6.429999999999996,0.0,0.0
618213,2026,3,0.155753225593377,0.0140913294288608,273.76,0.0,96.46,0.0,0.0,273.76,306.0,731.0,2616.0,-1885.0,357.8659370725034,1.1223246368501527,-261.40593707250343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826.0,59.9917864476386,1,0.0,0.0,0.0
618213,2026,4,0.155753225593377,0.0140913294288608,273.76,0.0,96.46,0.0,0.0,273.76,306.0,731.0,2647.0,-1916.0,362.1067031463748,1.1091806762372496,-265.6467031463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826.0,59.9917864476386,1,0.0,0.0,0.0
618213,2026,5,0.155753225593377,0.0140913294288608,273.76,0.0,96.46,0.0,0.0,273.76,306.0,731.0,2677.0,-1946.0,366.2106703146375,1.0967505603287262,-269.75067031463755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826.0,59.9917864476386,1,0.0,0.0,0.0
618213,2026,6,0.155753225593377,0.0140913294288608,273.76,0.0,96.46,0.0,0.0,273.76,306.0,731.0,2708.0,-1977.0,370.4514363885089,1.0841954394387,-273.99143638850893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007.0,65.93839835728953,1,0.0,0.0,0.0
618213,2026,7,0.155753225593377,0.0140913294288608,273.76,0.0,96.46,0.0,0.0,273.76,306.0,731.0,2738.0,-2007.0,374.5554035567715,1.0723160153396638,-278.09540355677154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007.0,65.93839835728953,1,0.0,0.0,0.0
618214,2026,3,0.155753225593377,0.0140913294288608,346.5,0.0,100.0,0.0,0.0,346.5,306.0,912.0,2616.0,-1704.0,286.84210526315786,1.163512996941896,-186.84210526315783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066.0,35.02258726899384,1,0.0,0.0,0.0
618214,2026,4,0.155753225593377,0.0140913294288608,346.5,0.0,100.0,0.0,0.0,346.5,306.0,912.0,2647.0,-1735.0,290.24122807017545,1.1498866641480925,-190.24122807017545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066.0,35.02258726899384,1,0.0,0.0,0.0
618214,2026,5,0.155753225593377,0.0140913294288608,346.5,0.0,100.0,0.0,0.0,346.5,306.0,912.0,2677.0,-1765.0,293.530701754386,1.1370003735524843,-193.530701754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066.0,35.02258726899384,1,0.0,0.0,0.0
618214,2026,6,0.155753225593377,0.0140913294288608,346.5,0.0,100.0,0.0,0.0,346.5,306.0,912.0,2708.0,-1796.0,296.9298245614035,1.1239844903988183,-196.9298245614035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066.0,35.02258726899384,1,0.0,0.0,0.0
618214,2026,7,0.155753225593377,0.0140913294288608,346.5,0.0,100.0,0.0,0.0,346.5,306.0,912.0,2738.0,-1826.0,300.219298245614,1.1116691015339664,-200.21929824561403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066.0,35.02258726899384,1,0.0,0.0,0.0
618215,2026,3,0.155753225593377,0.0107886740939715,274.36,0.0,22.26,0.0,0.0,274.36,1096.0,1095.0,638.0,457.0,58.264840182648406,1.0619729623824452,-36.00484018264841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
618215,2026,4,0.155753225593377,0.0107886740939715,274.36,0.0,22.26,0.0,0.0,274.36,1096.0,1095.0,669.0,426.0,61.09589041095891,1.0127634529147982,-38.83589041095891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
618215,2026,5,0.155753225593377,0.0107886740939715,274.36,0.0,22.26,0.0,0.0,274.36,1096.0,1095.0,699.0,396.0,63.83561643835617,0.9692972103004291,-41.57561643835616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
618215,2026,6,0.155753225593377,0.0107886740939715,274.36,0.0,22.26,0.0,0.0,274.36,1096.0,1095.0,730.0,365.0,66.66666666666666,0.9281352739726028,-44.40666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
618215,2026,7,0.155753225593377,0.0107886740939715,274.36,0.0,22.26,0.0,0.0,274.36,1096.0,1095.0,760.0,335.0,69.40639269406392,0.8914983552631579,-47.14639269406392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
618216,2026,3,0.155753225593377,0.0107886740939715,230.55,15.16,23.24,6.575580134461072,0.2829423465774988,215.39,852.0,1066.0,974.0,92.0,91.36960600375237,0.72625,-68.12960600375236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.2829423465774988
618216,2026,4,0.155753225593377,0.0107886740939715,230.55,15.16,23.24,6.575580134461072,0.2829423465774988,215.39,852.0,1066.0,1005.0,61.0,94.27767354596624,0.7038482587064676,-71.03767354596624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.0,15.014373716632443,1,0.0,0.0,0.2829423465774988
618216,2026,5,0.155753225593377,0.0107886740939715,230.55,15.16,23.24,6.575580134461072,0.2829423465774988,215.39,852.0,1066.0,1035.0,31.0,97.09193245778611,0.6834468599033816,-73.85193245778612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.0,15.014373716632443,1,0.0,0.0,0.2829423465774988
618216,2026,6,0.155753225593377,0.0107886740939715,230.55,31.4,23.24,13.619605291693771,0.5860415357871676,199.15,852.0,1066.0,1066.0,0.0,100.0,0.6635717636022513,-76.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.0,15.014373716632443,1,0.0,16.24,0.5860415357871676
618216,2026,7,0.155753225593377,0.0107886740939715,230.55,31.4,23.24,13.619605291693771,0.5860415357871676,199.15,852.0,1066.0,1096.0,-30.0,102.81425891181988,0.645408302919708,-79.57425891181988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.0,15.014373716632443,1,0.0,0.0,0.5860415357871676
618217,2026,3,0.155753225593377,0.0107886740939715,314.67,76.97,60.02,24.4605459687927,0.4075399195067094,237.7,791.0,1096.0,1035.0,61.0,94.43430656934306,1.7650809178743962,-34.41430656934306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.4075399195067094
618217,2026,4,0.155753225593377,0.0107886740939715,314.67,76.97,60.02,24.4605459687927,0.4075399195067094,237.7,791.0,1096.0,1066.0,30.0,97.26277372262774,1.71375117260788,-37.24277372262774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.0,15.014373716632443,1,0.0,0.0,0.4075399195067094
618217,2026,5,0.155753225593377,0.0107886740939715,314.67,76.97,60.02,24.4605459687927,0.4075399195067094,237.7,791.0,1096.0,1096.0,0.0,100.0,1.6668419251824818,-39.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.0,15.014373716632443,1,0.0,0.0,0.4075399195067094
618217,2026,6,0.155753225593377,0.0107886740939715,314.67,93.27,60.02,29.64057584135761,0.4938449823618395,221.40000000000003,791.0,1096.0,1127.0,-31.0,102.82846715328466,1.620992679680568,-42.80846715328466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.0,15.014373716632443,1,0.0,16.299999999999997,0.4938449823618395
618217,2026,7,0.155753225593377,0.0107886740939715,314.67,93.27,62.28,29.64057584135761,0.4759244675876302,221.40000000000003,791.0,1096.0,1157.0,-61.0,105.56569343065694,1.6384161624891962,-43.28569343065693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.0,15.014373716632443,1,2.259999999999998,0.0,0.0
618218,2026,3,0.155753225593377,0.0140913294288608,338.38,0.0,78.2,0.0,0.0,338.38,212.0,731.0,1035.0,-304.0,141.58686730506156,2.2997222222222224,-63.38686730506156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669.0,21.97946611909651,1,0.0,0.0,0.0
618218,2026,4,0.155753225593377,0.0140913294288608,338.38,0.0,78.2,0.0,0.0,338.38,212.0,731.0,1066.0,-335.0,145.82763337893297,2.2328447467166983,-67.62763337893297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669.0,21.97946611909651,1,0.0,0.0,0.0
618218,2026,5,0.155753225593377,0.0140913294288608,338.38,0.0,78.2,0.0,0.0,338.38,212.0,731.0,1096.0,-365.0,149.93160054719564,2.1717267335766426,-71.73160054719564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669.0,21.97946611909651,1,0.0,0.0,0.0
618218,2026,6,0.155753225593377,0.0140913294288608,338.38,0.0,80.0,0.0,0.0,338.38,212.0,731.0,1127.0,-396.0,154.17236662106703,2.160603371783496,-74.17236662106703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669.0,21.97946611909651,1,1.7999999999999972,0.0,0.0
618218,2026,7,0.155753225593377,0.0140913294288608,338.38,0.0,80.0,0.0,0.0,338.38,212.0,731.0,1157.0,-426.0,158.27633378932967,2.104580812445981,-78.27633378932967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669.0,21.97946611909651,1,0.0,0.0,0.0
618219,2026,3,0.155753225593377,0.0140913294288608,292.76,0.0,72.5,0.0,0.0,292.76,578.0,730.0,669.0,61.0,91.64383561643837,3.2985332585949174,-19.143835616438352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.0,7.030800821355236,1,0.0,0.0,0.0
618219,2026,4,0.155753225593377,0.0140913294288608,292.76,0.0,72.5,0.0,0.0,292.76,578.0,730.0,700.0,30.0,95.8904109589041,3.1524553571428573,-23.3904109589041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.0,7.030800821355236,1,0.0,0.0,0.0
618219,2026,5,0.155753225593377,0.0140913294288608,292.76,0.0,72.5,0.0,0.0,292.76,578.0,730.0,730.0,0.0,100.0,3.022902397260274,-27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.0,7.030800821355236,1,0.0,0.0,0.0
618219,2026,6,0.155753225593377,0.0140913294288608,292.76,0.0,76.67,0.0,0.0,292.76,578.0,730.0,761.0,-31.0,104.24657534246576,3.0665481274638635,-27.576575342465745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.0,7.030800821355236,1,4.170000000000002,0.0,0.0
618219,2026,7,0.155753225593377,0.0140913294288608,292.76,0.0,76.67,0.0,0.0,292.76,578.0,730.0,791.0,-61.0,108.35616438356163,2.950244152970923,-31.686164383561632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.0,7.030800821355236,1,0.0,0.0,0.0
618220,2026,3,0.155753225593377,0.0174380201682152,642.24,0.0,100.0,0.0,0.0,642.24,487.0,731.0,1339.0,-608.0,183.17373461012312,2.2731516056758774,-83.17373461012312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608.0,19.97535934291581,1,0.0,0.0,0.0
618220,2026,4,0.155753225593377,0.0174380201682152,642.24,0.0,100.0,0.0,0.0,642.24,487.0,731.0,1370.0,-639.0,187.41450068399453,2.2217153284671536,-87.41450068399453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608.0,19.97535934291581,1,0.0,0.0,0.0
618220,2026,5,0.155753225593377,0.0174380201682152,642.24,0.0,100.0,0.0,0.0,642.24,487.0,731.0,1400.0,-669.0,191.5184678522572,2.174107142857143,-91.5184678522572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608.0,19.97535934291581,1,0.0,0.0,0.0
618221,2026,5,0.155753225593377,0.0174380201682152,734.64,0.0,46.39,0.0,0.0,734.64,1034.0,730.0,669.0,61.0,91.64383561643837,2.110606315396113,-45.25383561643835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.0,11.991786447638605,1,0.0,0.0,0.0
618221,2026,6,0.155753225593377,0.0174380201682152,734.64,0.0,50.03,0.0,0.0,734.64,1034.0,730.0,700.0,30.0,95.8904109589041,2.1754116071428573,-45.8604109589041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.0,11.991786447638605,1,3.6400000000000006,0.0,0.0
618221,2026,7,0.155753225593377,0.0174380201682152,734.64,0.0,60.0,0.0,0.0,734.64,1034.0,730.0,730.0,0.0,100.0,2.5017123287671232,-40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.0,11.991786447638605,1,9.969999999999999,0.0,0.0
618222,2026,3,0.155753225593377,0.0174380201682152,562.45,127.97,69.04,22.75224464396835,0.3295516315754396,434.48,457.0,731.0,790.0,-59.0,108.07113543091656,2.660006329113924,-39.03113543091655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.0,7.983572895277208,1,0.0,0.0,0.3295516315754396
618222,2026,4,0.155753225593377,0.0174380201682152,562.45,137.07,70.03,24.37016623699884,0.3479960907753654,425.38000000000005,457.0,731.0,821.0,-90.0,112.31190150478795,2.596270554202192,-42.28190150478795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.0,7.983572895277208,1,0.9899999999999949,9.099999999999994,9.191919191919233
618222,2026,5,0.155753225593377,0.0174380201682152,562.45,137.19,70.35,24.391501466797045,0.3467164387604413,425.2600000000001,457.0,731.0,851.0,-120.0,116.41586867305062,2.516190511163337,-46.06586867305063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.0,10.97330595482546,1,0.3199999999999932,0.12000000000000455,0.3750000000000222
618222,2026,6,0.155753225593377,0.0174380201682152,562.45,158.52,71.27,28.18383856342786,0.3954516425344164,403.93000000000006,457.0,731.0,882.0,-151.0,120.65663474692204,2.459501842403628,-49.38663474692204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.0,10.97330595482546,1,0.9200000000000017,21.330000000000013,23.184782608695624
618222,2026,7,0.155753225593377,0.0174380201682152,562.45,158.68,71.27,28.21228553649213,0.395850786256379,403.77,457.0,731.0,912.0,-181.0,124.76060191518468,2.3785971765350875,-53.49060191518468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.0,13.930184804928132,1,0.0,0.1599999999999966,0.395850786256379
