target,model_type,cuf_test_f1,enhanced_test_f1,f1_lift_pct,cuf_test_recall,enhanced_test_recall,recall_lift_pct,cuf_test_roc_auc,enhanced_test_roc_auc,roc_lift_pct
schedule_delay,logistic_regression,0.9836875926841324,0.98394665349469,0.026335411663529783,0.969785575048733,0.9707602339181286,0.1005014762360254,0.984480663249344,0.9888957074900326,0.44845973715145404
schedule_delay,random_forest,0.9836875926841324,0.9836875926841324,0.0,0.969785575048733,0.969785575048733,0.0,0.9903927915353083,0.9916351807731494,0.12544282472337348
schedule_delay,xgboost,0.9836875926841324,0.9836875926841324,0.0,0.969785575048733,0.969785575048733,0.0,0.9888921979159148,0.990259929086548,0.13830803223167323
cost_overrun,logistic_regression,0.6235011990407674,0.856198347107438,37.320444031263676,0.9154929577464788,0.9119718309859156,-0.3846111834778173,0.962875076546234,0.9828802004574028,2.07762321781172
cost_overrun,random_forest,0.691970802919708,0.9605734767025088,38.81649211213267,0.8345070422535211,0.943661971830986,13.080012036986572,0.9616565854755864,0.9852109551720258,2.449328078170747
cost_overrun,xgboost,0.8705035971223022,0.9657657657657658,10.943214322944092,0.852112676056338,0.943661971830986,10.743675570088364,0.982152230151093,0.9874589149805666,0.5403063431442728
